attachment_id	text	user_id	height	width	length	train	begin	end
c8151edd-0f9b-42ca-84f6-0b324bebf8a2	Р	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	69.0	True	7	35
56575f5d-abab-4a60-8737-496dd2287e68	Ъ	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	88.0	True	4	42
1454bf60-cfd1-42bb-8c92-f0ba50584149	Т	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	79.0	True	6	46
f5418e07-b326-4d28-a3ca-456652d7adb6	Ж	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	83.0	True	4	42
f9e26891-c9f4-4657-a0a1-2b66985fe92c	Щ	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	88.0	True	7	51
558b9078-87d9-4fb9-8182-456b55215f5c	Г	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	77.0	True	2	39
3447aad8-da8a-467b-9ff9-ca95bfc4b893	Ь	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	78.0	True	2	43
6536fa08-4cbf-4d2e-9c59-91a96490b17d	Ё	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	78.0	True	4	37
0e084ebd-88aa-462e-afc4-91649e92cc0c	Ш	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	92.0	True	6	51
7060268b-aa1a-4b47-b056-035c84ccda32	Н	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	80.0	True	7	47
272fa338-2d56-4dfe-a62d-ad6c2c4cc766	Ц	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	82.0	True	12	47
8a32f253-c022-4096-88dc-d05b07d66cc8	С	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	84.0	True	12	54
dfd71d33-6325-4172-9113-ba56afa0ebd2	Ч	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	112.0	True	9	49
c7dba30b-5a03-484d-ad03-34c3ee82a74a	Ф	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	86.0	True	5	53
3bb97d01-f1e9-45a7-b6c5-0152c91cc71f	Й	95af8e702c909eee7145c6dc1a3d756b	1280	720	100.0	True	21	74
feebd581-00c2-42af-8fd6-a37d9a27eb26	Я	2d84da20c251acaeb3186642fcb04f2e	1920	1080	64.0	True	8	37
51f8bca8-dace-4328-a513-2a960ceff6fd	Э	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	135.0	True	45	102
a7cae049-92ba-4f2e-b799-54f8d3077342	Б	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	134.0	True	20	97
f55cfac2-fce1-4d4a-a2ed-d2b6abcaa640	З	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	102.0	True	22	68
d623b287-a7dc-4d8a-9423-6fc9239746ba	Ы	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	149.0	True	58	99
2ed4e443-a42e-4317-8733-ee9850c3958c	Ш	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	141.0	True	68	116
cc5654b3-b004-4b28-bfa0-aea8f6484398	А	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	108.0	True	21	80
d136ac77-3715-4ba0-8cfd-c8461201f2ee	Н	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	140.0	True	30	81
cabb73b8-bf68-4b63-981e-6e4d10c5211d	Й	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	83.0	True	13	64
503da461-0795-4b1d-bf0c-91479e617723	Ю	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	173.0	True	65	116
446d1b8f-6182-4199-b283-05409aa32c72	Е	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	129.0	True	34	89
07ebf5f8-165a-4885-b8cb-5c82c5bec8ae	Т	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	92.0	True	19	66
54c60ba7-ecde-4c36-b4e0-44bcd8c95c45	Х	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	128.0	True	47	82
025b8c70-436d-487f-915b-b827eebb0f64	Р	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	123.0	True	29	89
df53e0d9-8c53-46ed-96ff-95458a5d2944	Ъ	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	80.0	True	0	29
bba85aaa-cf5d-4720-a476-adca8b9107b5	М	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	62.0	True	0	40
69f1a96b-243c-48df-9115-e991955f52af	Ч	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	131.0	True	37	82
5394b48c-6451-4f95-9834-6b2259f6cafd	Ж	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	110.0	True	27	62
3db534ed-c13c-4935-b14d-4022664232aa	П	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	95.0	True	20	67
ba2cf7e8-01ea-49fc-854d-542e62a6afc1	Ё	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	95.0	True	21	64
ae072cba-3567-4e41-97f6-1ac863968e9d	Ц	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	147.0	True	61	107
d36396ba-d60e-4c31-a3b8-40b3e367355e	Ф	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	134.0	True	35	115
68656311-631c-45be-8f80-76fbc85913fe	Г	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	139.0	True	27	77
7d8bf38b-0bd5-4167-acba-45b9f0c02d80	Т	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	123.0	True	21	65
638dd413-da62-4b44-bd2c-f828fc8cba6a	Ь	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	128.0	True	18	80
f6dce0fb-4d4a-405f-b24b-bb123f47ef55	С	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	124.0	True	18	59
715106a3-6028-4faa-a409-c8dca9c16c5e	Л	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	120.0	True	17	69
cdcb451b-5668-47ae-8533-87c12669aaca	Д	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	114.0	True	16	57
1ec613ad-f368-411c-9bae-869e124dfefc	Щ	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	118.0	True	17	66
c26440d1-a014-45fd-8a92-01278815c755	Т	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	80.0	True	1	39
71904e06-bc17-46bb-9e22-f247bca40b11	С	185bd3a81d9d618518d10abebf0d17a8	1920	1080	117.0	True	13	66
c56947aa-0d08-4e02-bc29-09d402af7e30	Д	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	81.0	True	7	44
25bd4d69-7e58-4239-8eb8-df0818c5fd36	Щ	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	81.0	True	0	35
