attachment_id	user_id	text	begin	end	height	width	train	length
2fb916fb-3319-4467-9c3c-a67faa2440ea	1860c7f3605089bf0eff0c4e72c7add4	Р	34	92	1440	1440	True	127
f6a9f47e-d05b-4ab0-830c-62695f50b7a3	46dd04a1caa75ed3082b573cb5a3ad26	Р	7	41	1920	1080	False	71
37a9cccb-76d3-4f14-9aab-e46e80428027	a95892dae1d320bd8b08cbca6a127cd8	Р	4	54	1080	1920	False	79
f970b63c-3ea8-498a-8e06-e7f05f84f182	fc6e5caa3dc328e7558b072e6607e399	Р	13	63	1920	1080	False	84
3badf827-763f-4acc-a948-4d3d492f2ea2	95af8e702c909eee7145c6dc1a3d756b	Р	0	46	1280	720	False	64
bf841fea-1ede-4aa0-8b3c-b167ab0e078c	db573f94204e56e0cf3fc2ea000e5bdc	Р	2	45	1280	720	False	90
2ef17868-8925-46d8-aa4d-7e6c872afaea	50334f2a79561498829a34a2c90984b1	Р	49	138	1920	1080	False	251
4f070581-9e93-41df-8e99-06e1e2417887	9f9b13d8e63bd774b4ad1bd14f56147d	Р	15	56	720	1280	False	83
e7ccd123-7e8e-4759-8e1f-276cf572527b	2d84da20c251acaeb3186642fcb04f2e	Р	9	63	1920	1080	False	97
d6ce9cf7-ac40-46c8-970b-b30b11389299	13c4baf863bfb1aa4ac638650e508d3b	Р	12	65	1080	1920	True	73
572ce1ef-ac1c-440f-8f9a-c5350c45eab1	0041ec866777f12c384b64d8cd636277	Р	30	103	1920	1080	False	144
fab29934-3525-4319-89a8-d1e172b7f6c9	f5b82a9c82f6d870ec253e4c3fa96d83	Р	6	61	1920	1080	False	94
52f3f7bc-957b-4261-828a-349fc8d4d729	b07a773bcb10b4f14f33d2b0e8ec58ba	Р	27	72	720	1280	False	106
df477195-6bf1-42c2-93da-b758672c41b2	0211b488644476dd0fec656ccb9b74fc	Р	7	55	1920	1080	False	81
719608de-5067-4616-8efd-d3c550ee6c48	ca6b767f0cccf093ba737ae2fc4fec3d	Р	1	58	1080	1920	True	59
20ad8137-9778-4838-81ad-d97db95d5a64	4299b8ccf39ace57287b463fbe4a489b	Р	16	55	1920	960	True	85
c40ed7d7-2f32-4f51-9e81-e3a58e4f1f11	0df9d6e419cb18069e696edaa170ba87	Р	26	62	1920	864	True	105
aea72653-985a-43b5-a144-47c88fb65cbb	12c7911f38c7113ce13c71dbd785ce22	Р	12	45	1920	1080	True	79
5d252206-78c0-4dd1-9d2c-e043e7c54b19	f2dc6eab563f93d86629c1cfe479f09d	Р	29	65	1440	1440	True	94
32eac50a-0078-4bd4-9738-ab5b2d2b41b8	4d26ad833542291c50de9ce88fb4f64a	Р	18	62	1920	1080	False	125
af07d90e-e7d6-4aac-9178-d3e92eec11e5	3dd2ce2659aada17b976390004ebe322	Р	0	39	1920	886	True	69
f956f333-a33a-4b2f-96c0-013ea504ac2d	87fe0712fdd150ecc8d02cbbb2e047d6	Р	11	96	1280	720	True	101
8ddf7ff2-3421-43a7-9e70-775edb7578e1	76aa633fcb2bec4e6b0852635a8af57c	Р	6	52	1920	1080	True	91
31c8ed15-d34e-439b-a670-57f6860ab5ab	b4e852a75cacf8642412dfc05e2126a3	Р	8	58	1920	1080	True	96
c2c930b4-f50e-4346-9cd7-a987db5c05c1	ab460ff83e8c5b13a705a9e2081023c2	Р	22	70	1920	880	True	120
1c3e6610-f160-4add-9249-dbd0e75711ee	324cdee3d2550397efb761d8fff48139	Р	11	63	1920	1080	True	110
3fb1df2d-76d6-481a-960c-114f9464fe70	feea6c22175f962ab28452f7314d1bc0	Р	28	86	720	1280	True	121
a44778d1-ea59-4bfe-be4a-2b9892fa9b07	52003757d6b63a3ee7a71f36f5a9a17b	Р	10	61	1920	1080	True	104
50ec30c1-fcad-46f3-ab58-14d3bb5e2ff7	e97c55b450c4b2ae48a165e349f0f3eb	Р	74	114	1920	1080	True	190
24900ace-7ec0-4091-b30a-38cf3c14957c	3cf00ecfe200a3990d42c6464286d6fb	Р	29	86	1920	1080	True	125
cbd0423c-889d-4d28-8502-b45c790eba5f	0ceb69ca37aa3e44528c7ce03c329479	Р	41	93	1920	1080	True	152
b2a3ba44-7cbc-40fb-bf15-ca784f7fd60f	33b317c5a26046cafcd795a2fe4e919e	Р	27	54	1080	1920	True	104
7e5e4384-efbe-4d71-9a62-1a9919b0e10f	0c3d5473fba13210722e53374b736416	Р	2	51	1280	720	True	69
5fad02f5-e78f-448f-97e3-423fd63267bb	a8dc3ffc818b23319cea1757602ad8e8	Р	12	72	1280	720	True	106
5bd323b4-ad0a-4b70-95c3-c9d2efa05bb6	aa12bfdceb971561727e86d34aff35ac	Р	30	73	1920	1080	True	147
22151271-6b36-4239-b5fa-f2875ac45108	48bc83c415e12683f469d16027829654	Р	13	70	1920	1080	True	109
5f048fc4-89cf-4f3a-915c-647655ac568f	abd669cafd4f2078708e1cb1846e1bd6	Р	51	116	1920	1080	True	167
2c8cff99-a5ad-41f4-8c70-6d0959c061d5	6fefb7617d77222efd121f4a2d6a79d6	Р	22	89	720	1280	True	122
b3c22fb4-50e2-46db-9a24-2a90130118ae	d5a3d6c977e8ce1cd3a4eac0908d4d7d	Р	19	77	1920	1080	True	133
6be4a76b-924c-43f1-bcab-a52f5d1acce9	32f4bb8542738fa1980831515d2949ea	Р	6	64	1920	1080	True	93
750a5b22-db67-4b3d-addc-33b4c8ccc59e	a5f261810c66a72ed1d61890eefe1672	Р	44	107	1280	720	True	141
7a05229b-07b7-4ea2-8b95-991abafb6968	27032346b8d1e263473c0451843a8a6a	Р	32	94	1080	1920	True	116
821c0c7c-5064-4a3c-a186-b1eec83379d4	0c954cec2fd8884fff2ceeb41bd1b89d	Р	22	91	1200	908	True	104
fd4417cd-75da-4e40-befa-a7079cf97d7e	dc96b1d1a840878c4ad209500dea570b	Р	28	81	1920	920	True	145
279b1cc7-3acb-43da-a871-24cfad5924c8	a85134b72f825ac9569e44e9ae53b128	Р	23	91	1920	1080	True	131
c1e94ebf-1f1a-46ca-95ea-68a56be07b4b	bd4e2755d88d8d835a07df3c78cdfc3c	Р	21	88	1920	1080	True	132
d8623000-eb56-465f-bb49-72d852bbb1c7	8c34c33a92e42220b2e080bdb388d532	Р	25	59	1920	1080	True	103
d8f27d1c-081c-475c-8e43-d0c39ad0b512	b34ac47997680835ece485b13845fefd	Р	16	62	1920	1080	True	93
f21c1dab-fb7d-4f7d-9f06-1cda9d517db2	a8b89f85a363edca5d0cfa080065f2d6	Р	9	57	1920	1080	True	74
c9c82477-4776-4a5e-8f28-5224bb675f98	b6bc47e76a066769495f3a22455713b5	Р	0	36	1280	720	True	73
c12d0d9a-a778-4dc4-848b-d72d271d1153	362b7038ed4bd4b527fce434f14d2aaf	Р	15	64	1920	1080	True	93
c5655b52-b3e6-4e39-a1d7-e3e4fbd27075	911876c4ffc0dd4cf21f61ea1acf5a0b	Р	50	92	1920	880	True	137
63e3c56d-cd84-4b5f-b452-43aa34cdcaa1	138356c62cb9cd6168ec85fd31dbb1de	Р	0	81	1920	1080	True	122
9b645aa1-32e5-4cd8-9445-f16fec475f19	6520ea9b92b24339fb538be29b315e0b	Р	29	80	1920	1080	True	113
22c7228793a93f5ad1909a7302aff0c4	29479	Р	27	85	1920	1080	True	101
29fc0f6733f32b223c342d900828a365	27901	Р	33	93	1920	1080	True	142
db1c644b08b7b29ce8ab499e26b5bb40	29585	Р	1	44	1920	1080	True	78
0a54dba60a2acfadb2b8a04972a113b8	28593	Р	25	78	1280	720	True	127
18ccb2a4559b7a16c9454df0dfa870b8	30009	Р	61	151	1280	720	True	185
b2d993e6e74bb7c70e73197053adf177	23309	Р	26	76	1280	720	True	76
1c078cbb2473eb343d7d203ae0b0d497	21759	Р	38	72	1920	1080	True	140
c3e6daa352318a257624285a8f09935d	29673	Р	41	122	1920	1080	True	197
c2f939d4b13c144e10f6f1f4966a518c	29318	Р	46	90	1280	720	True	122
1b7071b01022a6a1afedfcb4b1f77e36	29898	Р	26	76	720	960	True	99
4005c762dfc4317aa36a150af880994a	29751	Р	14	59	1920	1080	True	98
1600e5d1347c95d93dcac5c047ebddaa	22109	Р	32	87	1280	720	True	92
0d024ab96748dd34716b86f26b203349	29970	Р	11	47	1920	1080	True	79
c00e8b45797aeb4fca8a80035503a8d7	13790	Р	36	87	720	1280	True	114
96b73e0f7c6e7194e9870a79aae5e749	21288	Р	17	49	1280	720	True	85
98bf169c073e47c623cf626ee95eee05	29229	Р	27	89	1920	1080	True	161
5177ca9044cbb98a8f10a5fe7cc16db6	27086	Р	20	61	1920	1080	True	109
bef38d327ce10e95159c7614ddbd0796	21271	Р	59	120	1280	720	True	160
c2b4dc0c30767003ceea901f53776c27	27399	Р	17	65	1920	1080	True	92
0c23f8ed-3209-427b-a3d2-5c2dfc0a6442	40ad51b49892dca94b905eca8926568a	Р	22	83	1920	1080	True	121
3a92d02c-d2a0-4770-bf06-5debc67be38b	efc86825b9a40bcdcc9b54ab81aab3fe	Р	13	66	1920	1080	True	79
ebfc9297-d9db-4d58-b784-83018ae0633c	08b8fc47e7a869751c13f64a922e6c15	Р	63	141	1920	1080	True	249
f735b9c8-88ea-4361-a450-efff811df5bf	4aef7889ad6cd118ce4dab1e3b998a01	Р	5	28	1920	1080	True	78
3552dca5-0548-4772-a43b-c7ccb48d365d	2d5120991a63d659f0eef6123f092100	Р	0	30	1920	1080	True	82
e9bd1a27-daa5-4938-83a3-d06acc0bf481	49b45af05ac6192685bee4e29cdf1e48	Р	17	74	1080	1920	True	110
4cbabd28-83fe-4d0e-a31c-a763aaaf64d5	53c3af7712ee8220b2faed1a55a82eca	Р	15	54	1080	1920	True	94
5052d97c-1e6c-4af3-af02-6c9f6ccd1146	194612f32f5297e4699c2c0beb9b336a	Р	19	82	1920	1080	True	110
2d29e7ad-29f8-40ad-80a2-40a1cd0ce279	b6dbf3d8d6ed9fb9283b687910f6e829	Р	16	67	1920	1080	True	114
0ba09abb-5f9a-4fd3-af27-809c90d980de	e4bd328bca8e6f51bd6f4f019692b666	Р	35	69	1440	1440	True	116
b633554a-7c41-48be-8330-725842ab621d	9a2c7d5a1fb72ad258ab16abf6ae9147	Р	39	85	1920	1080	True	143
ec4b6cf8-c893-41bd-99d7-f72e0afbec10	6ca843830e5d2608f5d486f02e37dad9	Р	1	41	1920	1080	True	51
eba86c10-f062-4d9b-bf57-102122bbe639	570c2405d58fe08bce66f55c42bc36b0	Р	23	71	1080	1920	True	119
c8284f13-d8c0-4cac-8d91-d993f4841711	3018b64d2c938f5b6a0826dfdf486f2c	Р	19	62	1920	1080	True	115
c7b1c764-4f89-459b-a3ba-5c91847e0d10	4b8f634baac82dd96142fa1220b79759	Р	5	73	1080	1920	True	105
0c844688-b949-4eea-a753-49f3b8e07700	d6349cdcc76fc803d1a544fe2c18f298	Р	62	137	1920	1080	True	181
2a64a5ac-4311-4074-b3fc-3772412d7ad4	04af3ba065bb7423e0685ebe180751c1	Р	24	63	1920	1440	True	70
b4954334-47eb-4508-9a1d-1428ce48e7d9	c80b4e57f158f28299b2a89694c42329	Р	34	96	1920	1080	True	152
0ab5382a-8506-441b-94e8-1bd4e1dab06f	e9df86cd8713f2fa9f2077a2197c7136	Р	32	82	1920	1080	True	176
51646550-5142-446d-abfe-b866533298b5	3ef4548431002f9f8fd7f39987be22c1	Р	25	64	1920	1080	True	98
15fbfb3c-b2bc-428b-8118-c8a9a4648f8e	55ac05bf18204955c640591070dd1118	Р	24	67	1920	1134	True	119
2d800895-b887-4656-ba0d-06dafc58a669	5cfa6de910fe7b0af5f422d0df9f06d5	Р	15	63	1920	1080	False	93
0830496e-cf41-4714-a26c-58be9a6eafaf	1cdaed3814fe5a4bfa9baa5d3f94ecc4	Р	39	75	1920	1080	False	112
9fe918c7-9dc5-46a4-8c45-26825a27464b	7c0fb4e90495815f55cb0deb35cbc95e	Р	8	38	1920	1080	True	80
c67ee1ed-69e5-42d5-b524-5ac03f5d9235	f3cf3f9bb709ce2bee3da304a4ccb427	Р	31	71	1920	1080	True	141
71802fc9-11cb-4cfe-ade2-fba9a0616b12	95d5ca4d8706b85bfe8447cc7e83c86a	Р	0	28	1920	822	False	79
19b85ef8-d8b9-42cd-89ef-dcf73eb049bc	0f7aee11724db9ef1f9df422f7443e28	Р	29	78	1920	1080	True	122
8b073a43-1b0d-4d00-b267-77010f4e0f7a	bd6e2ad7ab53ceb7b8de9a1842844071	Р	32	65	1920	1080	True	153
5738b63d-eca0-4478-a575-eb3b50ce7863	83624345fa124849e833a8664f21f3ea	Р	25	72	1920	1080	True	107
ac60a884-e5c7-4a46-8769-f73ad232e085	7c989fdb633be7453228f7c650097205	Р	21	62	1920	1080	True	85
e5012a8e-caaa-411b-829a-9efab57edbcf	420e55e9cc86ffe6ca183d41d80ee67c	Р	8	55	1668	1080	True	65
969e2e70-a046-420e-9792-d9540ba484e6	6753ca229e01b1c71053cb265fd93013	Р	26	91	1440	1080	True	116
c3604c05-e8e8-4311-8b62-6016f5702ce3	7faa41c4cf0a2602a23390de23574993	Р	42	96	1080	1920	True	181
ac64f07d-f73f-4434-a04a-a763bf65732b	ff169f3bbab458308b88188be3657125	Р	19	63	1920	1080	True	163
c17aed37-c3e8-4e06-8cd4-7e70d825a68e	adfe9c8ea85db4e65f36572669cbfed5	Р	7	60	1920	1080	True	118
8e7685b8e6becbee842ae4f057948060	27658	Р	55	108	1920	1080	False	134
2682ff947c63d5c36d7553c1304fcded	29674	Р	4	40	1920	1080	True	49
91f70b8dbc96f13aab739b79626b5c86	21710	Р	18	80	1920	1080	False	116
fde9755e-8b53-444b-b6d3-402273b83115	a95892dae1d320bd8b08cbca6a127cd8	С	12	54	1080	1920	False	61
330fc737-22a8-419b-9e46-b9af6adef8bf	185bd3a81d9d618518d10abebf0d17a8	С	32	101	1920	1080	False	138
e5f711a1-86c1-4170-97e7-6c8517b10cdb	9a0784a99ea13a8b06cb103c2c8c7f0f	С	16	62	1920	1080	True	62
0e25c52a-b8a0-4fab-a88c-5dd39821809e	46dd04a1caa75ed3082b573cb5a3ad26	С	15	72	1920	1080	False	111
7b0ad750-99dc-4d67-9061-c1b6d7a7cacf	1860c7f3605089bf0eff0c4e72c7add4	С	26	91	1440	1440	True	121
eaff15f9-79c3-4a64-b384-6deed6823a92	95af8e702c909eee7145c6dc1a3d756b	С	0	45	1280	720	False	64
d106b355-511f-4098-b30d-2704cb0b0f63	db573f94204e56e0cf3fc2ea000e5bdc	С	5	57	1280	720	False	111
0ad5e5d0-7c3d-4ea1-ae53-5321aeb16183	fc6e5caa3dc328e7558b072e6607e399	С	22	62	1920	1080	False	79
131cc84f-e8e0-4362-ab01-e8fb5eb0ab1b	0211b488644476dd0fec656ccb9b74fc	С	3	44	1920	1080	False	70
85848e2c-329a-4338-a62a-1acc7d810316	50334f2a79561498829a34a2c90984b1	С	74	147	1920	1080	False	261
4abd9c6e-3696-4cd3-bd42-0d2e76128e96	0ab4f8e463cdded2e59d6001f4e1b487	С	3	61	1080	1920	False	83
a0b8e716-bd0f-44a4-936b-65d4d0f64447	9f9b13d8e63bd774b4ad1bd14f56147d	С	12	56	720	1280	False	84
f0f60b22-0190-4459-b11f-713613024c52	2d84da20c251acaeb3186642fcb04f2e	С	27	67	1920	1080	False	115
1a8037d2-13aa-4a60-a505-b61122b24471	ba230d5b794c9a7350356eddd3e9929c	С	14	67	1920	960	True	84
405ef502-905c-417c-85d1-89623de27dc9	13c4baf863bfb1aa4ac638650e508d3b	С	11	59	1080	1920	True	101
30ec247d-c119-45db-b9a4-9fd53fc1111c	b07a773bcb10b4f14f33d2b0e8ec58ba	С	39	115	720	1280	False	142
2c407fa8-a112-4fc9-8613-54e560ffb9b3	f5b82a9c82f6d870ec253e4c3fa96d83	С	18	73	1920	1080	False	121
93badbaa-86a0-4632-99db-c1fa252a65e2	0041ec866777f12c384b64d8cd636277	С	12	59	1920	1080	False	105
934e88d5-242d-4e0d-8d73-bd7736d43f49	4299b8ccf39ace57287b463fbe4a489b	С	23	58	1920	960	True	88
ea6dbc15-4456-4551-af42-8a0de10cf2b8	12c7911f38c7113ce13c71dbd785ce22	С	13	56	1920	1080	True	82
6385ad29-3af0-43d5-b65d-4379ce1a5834	4d26ad833542291c50de9ce88fb4f64a	С	13	61	1920	1080	False	124
328e72f2-7cde-49fe-af4d-f763fb894f6b	3dd2ce2659aada17b976390004ebe322	С	6	49	1920	886	True	83
71aa55f2-0298-4d42-b8a1-4f161cb4147e	87fe0712fdd150ecc8d02cbbb2e047d6	С	11	48	1280	720	True	60
49da68ec-dd84-4626-b121-84a7b8270ab9	68f27043789bb049757486b0ed1cbaab	С	48	104	720	1280	True	120
bb52d244-0cf8-409c-913a-c1c9fd6e0701	63db05b188249dbd9ce7cc98fe205e1f	С	39	87	1920	1080	True	156
23f0b392-ae6e-404e-a5ff-821a23121aa9	0ceb69ca37aa3e44528c7ce03c329479	С	37	98	1920	1080	True	153
8715a7be-aa5c-4b94-81cb-1d480b47ccad	b4e852a75cacf8642412dfc05e2126a3	С	23	96	1920	1080	True	115
e7d9d4c3-b812-42c7-980b-1af42bc83d16	324cdee3d2550397efb761d8fff48139	С	12	71	1920	1080	True	102
ef5f49cd-3399-4d68-96a0-7b51f7e3b49d	feea6c22175f962ab28452f7314d1bc0	С	27	71	720	1280	True	96
64ecae58-57aa-4493-ac10-f491b40874df	6fefb7617d77222efd121f4a2d6a79d6	С	40	104	720	1280	True	145
a82d3ec6-2133-46aa-93f0-fab2ebc32eac	fb1007e5ffe149cc08bccaf8eda2ce31	С	28	72	1280	720	True	136
44a4acf1-ff0f-49be-8e5d-2fc34155ccd3	ab460ff83e8c5b13a705a9e2081023c2	С	7	52	1920	880	True	69
498f8f76-9478-4faa-85b0-d3555838fe4e	52003757d6b63a3ee7a71f36f5a9a17b	С	0	53	1920	1080	True	87
ae4167b7-d1ab-469e-8fcb-6e9a6c68e724	abd669cafd4f2078708e1cb1846e1bd6	С	53	103	1920	1080	True	164
7d951d9a-94bf-4653-967e-bfaf975c5a36	76aa633fcb2bec4e6b0852635a8af57c	С	3	55	1920	1080	True	89
738874f5-a2a9-40fd-9409-e215f7877b18	c05c242d2524d1de48c68f1667cd7b6b	С	2	46	1920	1080	True	69
5e500ea9-10bf-44a2-8c6c-b4c64c3fec08	08b8fc47e7a869751c13f64a922e6c15	С	36	105	1920	1080	True	191
73f81ce6-3cfe-4f05-8a39-eb0bd6a63153	81c0cdc37caa67e7ddf8e06c0a4443c8	С	41	114	1920	880	True	173
c3ed03ad-130c-4533-897a-2bcb4d910a09	9a2c7d5a1fb72ad258ab16abf6ae9147	С	29	80	1920	1080	True	142
bb97cb9c-bbdc-4ef6-96a4-7b49de19c44d	a5f261810c66a72ed1d61890eefe1672	С	28	80	1280	720	True	108
fbacf51b-af09-44a3-95b5-aedc545c16c2	96004c3e655c98e436ff552dbe51c3c8	С	15	71	1920	1080	True	123
f05562ea-e468-4b39-9cf6-22e10d02937d	a85134b72f825ac9569e44e9ae53b128	С	16	67	1080	1920	True	108
f667b3aa-611f-4f17-9f07-c6e575cb9b4a	8c34c33a92e42220b2e080bdb388d532	С	13	44	1920	1080	True	75
03bd6010-f531-4f5b-b016-a16109ec3451	27032346b8d1e263473c0451843a8a6a	С	20	54	1080	1920	True	87
637f1589-b22d-43a8-977f-e890a34a96cd	362b7038ed4bd4b527fce434f14d2aaf	С	22	61	1920	1080	True	93
6109bc37-dd8d-404c-bafd-0bd45212f610	6520ea9b92b24339fb538be29b315e0b	С	31	69	1920	1080	True	98
d7980f70-647b-48e5-b924-5583e0342057	1cdaed3814fe5a4bfa9baa5d3f94ecc4	С	21	54	1080	1920	False	81
52b61d26-9a11-4bc4-8519-4578075841e8	b6bc47e76a066769495f3a22455713b5	С	11	49	1280	720	True	80
b007d6e5-f5aa-4b52-80f5-9d577b1be5ed	23f5ca29e3183e356572642263a836ac	С	1	30	720	1280	True	59
39fa4d40-63a8-48a0-b31e-b9774ba8d12e	c8f885a4da648650dbecffbb38258989	С	21	58	1920	1080	True	133
34b234cf-29b8-434e-a1f9-935f10c5f752	2916c8f459bac1870fe3897d0340b148	С	24	55	720	1280	True	93
b311d642-1ce6-493d-aed6-afef905ca393	138356c62cb9cd6168ec85fd31dbb1de	С	34	78	1920	1080	True	112
24360774-5a78-40a0-ac66-244b234fd25c	d5a3d6c977e8ce1cd3a4eac0908d4d7d	С	15	54	1920	1080	True	86
a5b784b4-4a52-41bd-a392-dcba3286c212	2fa7bff4283637452ca0e2575a1815be	С	8	35	1920	1080	True	98
f8976265-f5b8-408f-9fab-8277e16a95fd	e9df86cd8713f2fa9f2077a2197c7136	С	28	112	1920	1080	True	162
de9732d5-196c-41c7-8c1f-6ab35a3c7145	f3cf3f9bb709ce2bee3da304a4ccb427	С	42	86	1920	1080	True	183
4b286579-82cc-42dc-ac4e-4fc31f6eb7a9	28f7e6734615f41bc0366dee5c563f09	С	27	82	720	1280	True	133
fe7ba543-33d1-4e30-b22a-9e8ac149cd2c	911876c4ffc0dd4cf21f61ea1acf5a0b	С	24	65	1920	880	True	114
e23ef2a1-aa2f-4f15-bfec-b4107f90b299	5cfa6de910fe7b0af5f422d0df9f06d5	С	49	91	1920	1080	False	139
494a6515-9c73-4efd-990c-67f53405a774	bd4e2755d88d8d835a07df3c78cdfc3c	С	15	52	1920	1080	True	105
ce2fc281-7941-4d01-bb08-ed46202f1f35	635ab4108b0d6b87bef3f30a318d8df9	С	23	81	1920	1080	True	166
e670c930-009a-43bb-a33f-eb66758296fb	0c954cec2fd8884fff2ceeb41bd1b89d	С	17	77	1440	1440	True	98
689980ce5fd24ddc969a86fb0b6c798b	29479	С	24	79	1920	1080	True	96
da4b8dbd63f31dc1d802e87e48d58735	27901	С	49	96	1920	1080	True	156
29d5d49568c78cec264c4b2011ef03a9	29585	С	3	46	1920	1080	True	78
a5f9418b339f70abdfe554e6360b009f	28593	С	28	74	1280	720	True	96
b9cc479463a897a4b1c9050f3a787c82	29229	С	47	102	1920	1080	True	175
f2b57e47db14e6aa5c53f1808d5be8af	30009	С	36	101	1280	720	True	148
c5f980e929c137a16d1adb7a3d652406	27658	С	51	97	1920	1080	False	125
29259c7190656e49399bab8a3ee14fbd	29970	С	7	40	1920	1080	True	80
6afd91340760c5a489fd22d851310e47	23309	С	18	64	1280	720	True	64
73e9d8cd463ecf69cc301c15d1ba8998	13790	С	33	67	1280	720	True	90
dcb61125fd6a0ef4fe39a936e9bfb5f9	21759	С	34	72	1920	1080	True	136
defcb23131ef2340382324100a069436	29318	С	58	106	1280	720	True	149
b96525f617ea75e6e34a8baa3387b4b0	29673	С	33	90	1920	1080	True	188
82e6a6ecd1fb7e03bd4c879982b063f3	29898	С	36	72	720	960	True	86
0b06ba0a949636096f4d74996b00abbe	29751	С	9	55	1920	1080	True	87
850d991a2efaa904674fae482d22a789	22109	С	31	86	1280	720	True	90
5c677608ff301919d107c60f5005905b	21288	С	40	105	1280	720	True	106
4a8a3a7267403231a92775707987d595	27086	С	28	72	1920	1080	True	121
55ca859b83f02a96f9296ead4a46fdb4	29762	С	13	106	1280	720	True	133
d6d190620c01770194a200b243e2564b	21271	С	66	130	1280	720	True	173
82367ec15a06066f05da4df8c706e24b	27399	С	3	52	1920	1080	True	74
cdd5bb97-b6d6-4668-9ba7-4ddf38518ea9	40ad51b49892dca94b905eca8926568a	С	0	57	1920	1080	True	87
03bf7eee-971f-42b9-8e54-e06e705d682f	4aef7889ad6cd118ce4dab1e3b998a01	С	10	41	1920	1080	True	79
b895c5df-453d-4934-80e3-f7664c90b1e2	2d5120991a63d659f0eef6123f092100	С	27	58	1080	1920	True	104
226b7784-5c14-497f-9942-d28699b96d55	49b45af05ac6192685bee4e29cdf1e48	С	27	64	1080	1920	True	105
84c36e8b-6b7c-40a3-bd9e-dd36c9b09441	0c3d5473fba13210722e53374b736416	С	25	59	1920	1080	True	92
e17b49c8-8fb2-42a0-8316-cb34f70880d2	53c3af7712ee8220b2faed1a55a82eca	С	16	51	1080	1920	True	80
1a07f13a-d75e-401d-8bb6-ac9f929ae568	194612f32f5297e4699c2c0beb9b336a	С	53	90	1920	1080	True	129
2bc7185e-d701-45be-ba60-cee34db97c16	48bc83c415e12683f469d16027829654	С	17	65	1920	1080	True	109
98ff3b09-52f8-4b07-8c35-94b28810be74	b6dbf3d8d6ed9fb9283b687910f6e829	С	22	60	1920	1080	True	96
13589e08-b2c6-4b3f-81d9-37b480ff96c6	e4bd328bca8e6f51bd6f4f019692b666	С	26	59	1440	1440	True	92
2a32ea6c-8050-4229-aeb6-e10d7cc7d205	33b317c5a26046cafcd795a2fe4e919e	С	21	55	1080	1920	True	81
807b2209-b70f-4f5e-a789-2ee219c4c64d	570c2405d58fe08bce66f55c42bc36b0	С	23	91	1080	1920	True	105
8c1b09ba-5036-4946-912a-8cf98614d00e	aa12bfdceb971561727e86d34aff35ac	С	15	50	1920	1080	True	94
549a6ae1-3027-451b-8e1c-063e791fd38f	3cf00ecfe200a3990d42c6464286d6fb	С	29	70	1920	1080	True	128
e9812235-1624-442a-9067-d4618c0d8673	4b8f634baac82dd96142fa1220b79759	С	17	57	1080	1920	True	97
08b2b3ba-064b-4db7-bcc5-59196794720f	04af3ba065bb7423e0685ebe180751c1	С	25	62	1920	1440	True	68
6868764c-7f81-4adc-a927-06fa4b79e15c	c80b4e57f158f28299b2a89694c42329	С	29	84	1920	1080	True	146
d312c716-ecdd-4e65-9dc3-80a47940828d	f2dc6eab563f93d86629c1cfe479f09d	С	19	52	1440	1440	True	95
5c961210-0b0a-4879-ae6d-85908dfab3b1	3ef4548431002f9f8fd7f39987be22c1	С	25	61	1920	1080	True	98
e091b1a0-fa9d-4a5e-8a0c-84290b17cb04	55ac05bf18204955c640591070dd1118	С	26	64	1920	1150	True	102
f1d8ac66-5674-4231-b956-8e036cddd1f3	7c0fb4e90495815f55cb0deb35cbc95e	С	9	53	1920	1080	True	87
be0c5f8a-a7d8-4b59-b36c-a711377a9eae	95d5ca4d8706b85bfe8447cc7e83c86a	С	8	41	1920	822	False	87
de94985d-b668-419e-b7cc-9bb55389a41b	86ec735f573ae6c36a9dbf9e5bfd4eaf	С	55	98	1920	1080	True	180
2fa475d7-5384-4770-9f39-99fbee3fd2bc	e97c55b450c4b2ae48a165e349f0f3eb	С	41	78	1920	1080	True	154
fde701fb-4102-4ac4-ae65-c5f10ecc1fea	c2f39049d2c1d9527683ed47b4fb6ad7	С	11	48	1920	1080	True	54
a6a1ccac-17e3-4062-ae4b-060cccecb5c0	0f7aee11724db9ef1f9df422f7443e28	С	44	97	1920	1080	True	125
0a726c08-63dd-41e2-954f-c72e7b875254	b34ac47997680835ece485b13845fefd	С	7	48	1920	1080	True	78
779b4967-81bc-4143-8754-8656081eef61	bd6e2ad7ab53ceb7b8de9a1842844071	С	34	83	1920	1080	True	128
eb29ee5b-5d13-4c6c-952d-168b7c699f92	83624345fa124849e833a8664f21f3ea	С	26	68	1920	1080	True	108
a272efb7-9aba-4410-b8ad-6034c4c6c973	7c989fdb633be7453228f7c650097205	С	27	63	1920	1080	True	79
ee474f09-89e8-473b-9f7b-b22bda5d3129	420e55e9cc86ffe6ca183d41d80ee67c	С	12	55	1744	1080	True	80
cb4488db-64e5-4579-954c-c48d92a8d601	7faa41c4cf0a2602a23390de23574993	С	48	101	1080	1920	True	170
27764404-25e1-4f0e-bd1b-f45ca1cee3fd	a8a635e6eaa8edb003c5a2b1cef789b5	С	20	53	1440	1440	True	81
8bc082d9-e943-444a-b98c-60df383cfd34	cba981340353ec309f352b09a3ada196	С	29	76	1920	1080	True	167
03299aea-0f15-4b6d-996f-2ecfce908169	ff169f3bbab458308b88188be3657125	С	6	62	1920	1080	True	144
